CLIENT_ID,NON_COMPLIANT_CONTRACT,NAME_PRODUCT_TYPE,GENDER,TOTAL_INCOME,AMOUNT_PRODUCT,INSTALLMENT,EDUCATION,MARITAL_STATUS,HOME_SITUATION,REGION_SCORE,AGE_IN_YEARS,JOB_SENIORITY,HOME_SENIORITY,LAST_UPDATE,OWN_INSURANCE_CAR,CAR_AGE,FAMILY_SIZE,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,DAYS_LAST_INFO_CHANGE,NUMBER_OF_PRODUCTS,OCCUPATION,DIGITAL_CLIENT,HOME_OWNER,EMPLOYER_ORGANIZATION_TYPE,CURRENCY,NUM_PREVIOUS_LOAN_APP,LOAN_ANNUITY_PAYMENT_MAX,LOAN_ANNUITY_PAYMENT_MIN,LOAN_ANNUITY_PAYMENT_SUM,LOAN_APPLICATION_AMOUNT_MAX,LOAN_APPLICATION_AMOUNT_MIN,LOAN_APPLICATION_AMOUNT_SUM,LOAN_CREDIT_GRANTED_MAX,LOAN_CREDIT_GRANTED_MIN,LOAN_CREDIT_GRANTED_SUM,LOAN_VARIABLE_RATE_MAX,LOAN_VARIABLE_RATE_MIN,NUM_STATUS_ANNULLED,NUM_STATUS_AUTHORIZED,NUM_STATUS_DENIED,NUM_STATUS_NOT_USED,NUM_FLAG_INSURED,CONTRACT_ID,DATE,CREDICT_CARD_BALANCE,CREDIT_CARD_LIMIT,CREDIT_CARD_DRAWINGS_ATM,CREDIT_CARD_DRAWINGS,CREDIT_CARD_DRAWINGS_POS,CREDIT_CARD_DRAWINGS_OTHER,CREDIT_CARD_PAYMENT,NUMBER_DRAWINGS_ATM,NUMBER_DRAWINGS,NUMBER_INSTALMENTS,B_CURRENCY
ES182100348E,0.0,PRODUCT 1,F,1620.0,14676.12,575.8,Incomplete University,Married,House,0.032561,28.465754,370.0,8697.0,1864.0,N,0.0,2.0,0.5025213,0.5986584,0.6722429,6.0,0.0,Payroll,0.0,N,1.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100372D,0.0,PRODUCT 1,F,1080.0,6372.0,357.37,Secondary,Married,House,0.015221,60.02466,0.0,2319.0,4279.0,N,0.0,2.0,0.5025213,0.6737371,0.4650692,0.0,0.0,Pension,0.0,N,,euros,1.0,177.49,177.49,177.49,1014.66,1014.66,1014.66,958.39,958.39,958.39,0.104264624,0.104264624,0.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100383H,0.0,PRODUCT 1,M,2160.0,7680.96,251.15,Secondary,Married,House,0.019101,37.68219,819.0,256.0,416.0,Y,22.0,4.0,0.5025213,0.324821,0.4258929,217.0,9.0,Payroll,0.0,N,1.0,euros,27.0,422.79,0.0,2263.35,6124.17,0.0,28479.74,6609.2,0.0,30879.71,0.10890909,0.0,11.0,8.0,8.0,0.0,6.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100411W,0.0,PRODUCT 1,M,5400.0,12429.99,400.95,Bachelor,Married,House,0.009334,53.17808,5545.0,1006.0,1822.0,Y,9.0,3.0,0.5025213,0.6097807,0.22383131,792.0,0.0,Payroll,0.0,N,2.0,euros,1.0,239.4,239.4,239.4,1185.19,1185.19,1185.19,1255.72,1255.72,1255.72,0.09393511,0.09393511,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100468L,0.0,PRODUCT 1,F,1350.0,10800.0,286.47,Secondary,Married,House,0.010006,50.10137,0.0,229.0,1454.0,Y,2.0,2.0,0.5025213,0.243041,0.5108011,6.0,0.0,Pension,0.0,N,,euros,9.0,798.19,0.0,2782.32,14850.0,0.0,51893.46,15712.49,0.0,58043.74,0.25445107,0.0,2.0,4.0,3.0,0.0,2.0,ES1822833200n00XXX,2021-11-30,0.0,5400.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0,22.0,euros
ES182100469L,0.0,PRODUCT 2,M,5400.0,16200.0,810.0,Bachelor,Married,House,0.014464,28.726027,663.0,4.0,2007.0,Y,4.0,2.0,0.5210395,0.49198264,0.5108011,64.0,0.0,Payroll,0.0,Y,14.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100486T,0.0,PRODUCT 1,F,702.0,2064.26,155.9,Secondary,Single,House,0.015221,65.18904,0.0,9471.0,4250.0,N,0.0,1.0,0.5025213,0.44873372,0.6512602,1419.0,3.0,Pension,0.0,Y,,euros,3.0,154.97,33.02,249.29,2195.05,267.3,3272.35,2195.05,262.33,3347.57,0.10713033,0.0,0.0,3.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100491G,0.0,PRODUCT 1,M,2322.0,3769.2,206.01,Secondary,Married,Living with relative,0.003818,32.92603,644.0,1199.0,560.0,Y,64.0,2.0,0.15095592,0.08262713,0.5108011,809.0,0.0,Payroll,0.0,N,2.0,euros,8.0,465.41,135.0,2750.33,4050.0,1834.92,28294.92,5779.3,1571.02,34915.16,0.20633043,0.0,0.0,2.0,6.0,0.0,0.0,ES1821670272q00XXX,2021-12-31,2674.76,2700.0,27.0,27.0,0.0,0.0,270.0,1.0,1.0,17.0,euros
ES182100527Z,0.0,PRODUCT 2,F,1350.0,3240.0,162.0,Bachelor,Married,House,0.026392,25.734247,992.0,4145.0,2081.0,N,0.0,2.0,0.23931235,0.6962098,0.6690567,187.0,1.0,Payroll,0.0,N,277.0,euros,2.0,65.04,60.83,125.87,1206.68,610.69,1817.37,1343.14,488.65,1831.79,0.21764484,0.0,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100530P,0.0,PRODUCT 1,F,1620.0,9243.5,417.69,Secondary,Married,House,0.010556,49.410957,3802.0,3669.0,1594.0,Y,14.0,2.0,0.5025213,0.44519863,0.5108011,268.0,1.0,Payroll,0.0,Y,3.0,euros,2.0,52.04,27.0,79.04,1038.31,540.0,1578.31,1155.06,540.0,1695.06,0.0,0.0,0.0,2.0,0.0,0.0,1.0,ES1821234764i00XXX,2021-12-31,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100650H,1.0,PRODUCT 1,M,1620.0,9703.8,376.0,Secondary,Single,House,0.031329,45.430138,1496.0,988.0,124.0,N,0.0,1.0,0.29151782,0.44944787,0.2608559,2210.0,2.0,Payroll,0.0,N,1.0,euros,8.0,262.42,0.0,817.15,3078.0,0.0,8556.3,3728.05,0.0,9735.23,0.0,0.0,4.0,4.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100670V,0.0,PRODUCT 1,F,1350.0,4578.34,174.15,Incomplete University,Married,House,0.030755,54.08493,3723.0,1849.0,3286.0,N,0.0,2.0,0.5025213,0.63465273,0.824595,938.0,1.0,Payroll,0.0,Y,3.0,euros,3.0,172.36,0.0,338.98,1350.0,0.0,2197.8,1439.1,0.0,2331.67,0.0,0.0,1.0,2.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100690J,1.0,PRODUCT 1,F,1620.0,2939.98,200.45,Secondary,Married,House,0.007305,33.246574,3815.0,1049.0,4530.0,N,0.0,3.0,0.5025213,0.04362042,0.5108011,2957.0,0.0,Payroll,0.0,Y,2.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100717X,1.0,PRODUCT 1,M,1620.0,3412.8,166.0,Secondary,Married,House,0.020246,29.58904,908.0,4300.0,3160.0,N,0.0,2.0,0.54866445,0.22357042,0.5108011,636.0,0.0,Payroll,1.0,Y,23.0,euros,6.0,124.78,64.6,525.52,955.8,264.49,3126.06,1107.22,314.17,3581.39,0.0,0.0,0.0,2.0,4.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100725F,0.0,PRODUCT 1,F,1350.0,14676.12,623.38,Bachelor,Married,House,0.004849,31.471233,997.0,4939.0,2531.0,Y,7.0,3.0,0.5025213,0.6239046,0.81061804,732.0,0.0,Payroll,0.0,Y,1.0,euros,1.0,148.98,148.98,148.98,1596.08,1596.08,1596.08,1596.08,1596.08,1596.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100726G,0.0,PRODUCT 1,M,2430.0,5400.0,207.25,Secondary,Married,House,0.025164,28.030136,747.0,487.0,2917.0,Y,64.0,2.0,0.5025213,0.062544756,0.31391668,812.0,0.0,Payroll,0.0,N,1.0,euros,4.0,135.0,30.48,272.16,2700.0,244.08,4012.74,2700.0,233.93,3995.24,0.2253154,0.0,0.0,3.0,1.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100727E,0.0,PRODUCT 1,F,1350.0,3412.8,124.15,Secondary,Single,House,0.030755,46.339725,1386.0,6802.0,441.0,Y,64.0,1.0,0.53680134,0.67009276,0.6463299,0.0,4.0,Payroll,0.0,Y,2.0,euros,6.0,405.0,65.41,1606.26,3240.0,0.0,6200.82,10800.0,325.89,26104.14,0.1044222,0.0,0.0,5.0,1.0,0.0,3.0,ES1822318962u00XXX,2021-11-30,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100738Z,0.0,PRODUCT 2,F,1620.0,2160.0,108.0,Secondary,Married,House,0.020246,29.969864,1849.0,1052.0,3189.0,N,0.0,4.0,0.49973986,0.43519756,0.37233368,1597.0,0.0,Payroll,0.0,Y,2.0,euros,2.0,487.9,47.13,535.03,8131.21,396.31,8527.52,7318.08,370.55,7688.63,0.13852593,0.10891054,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100761V,0.0,PRODUCT 1,F,2700.0,2700.0,177.34,Bachelor,Married,House,0.018801,31.556164,215.0,4940.0,3470.0,N,0.0,2.0,0.48664287,0.59135497,0.6212263,1276.0,2.0,Payroll,0.0,N,37.0,euros,2.0,326.63,320.25,646.89,5400.0,2154.6,7554.6,5898.96,1614.6,7513.56,0.27295512,0.0,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100769Z,0.0,PRODUCT 1,M,2970.0,9666.0,698.92,Bachelor,Married,House,0.028663,38.019176,2008.0,4878.0,4635.0,N,0.0,4.0,0.4992824,0.58820707,0.4650692,0.0,2.0,Payroll,0.0,Y,14.0,euros,5.0,635.07,0.0,864.53,5400.0,0.0,8175.93,5970.24,0.0,8746.17,0.0,0.0,2.0,3.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100775L,0.0,PRODUCT 1,M,1350.0,4212.0,270.7,Secondary,Single,House,0.015221,22.969864,666.0,6274.0,1031.0,Y,13.0,1.0,0.5025213,0.5223466,0.5108011,42.0,2.0,Payroll,0.0,N,18.0,euros,3.0,216.51,46.71,408.5,4860.0,374.2,6374.63,4860.0,411.24,6549.64,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100825E,0.0,PRODUCT 1,F,2700.0,6002.53,321.35,Secondary,Married,House,0.020246,58.72603,0.0,2966.0,4400.0,N,0.0,2.0,0.5025213,0.067070395,0.5108011,1507.0,0.0,Pension,0.0,Y,,euros,5.0,1324.33,0.0,2098.57,13554.0,0.0,24002.62,13947.61,0.0,25005.94,0.20154108,0.0,1.0,4.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100827A,0.0,PRODUCT 1,F,1404.0,2700.0,213.3,Bachelor,Single,House,0.031329,23.997261,948.0,3177.0,1404.0,N,0.0,1.0,0.34215888,0.32583374,0.19747451,1082.0,0.0,Payroll,0.0,N,28.0,euros,3.0,288.62,0.0,427.99,3531.6,997.81,5912.35,3011.74,997.81,5392.49,0.20689453,0.0,0.0,2.0,0.0,1.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100862G,0.0,PRODUCT 1,M,2160.0,11484.4,613.44,Secondary,Married,House,0.003813,31.465754,2140.0,196.0,1049.0,Y,12.0,2.0,0.32721147,0.44470176,0.7726311,1618.0,1.0,Payroll,0.0,Y,1.0,euros,6.0,762.55,51.06,1236.33,14580.0,733.86,19123.51,15850.19,409.32,19794.35,0.55922514,0.0,0.0,6.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100885W,0.0,PRODUCT 1,F,1890.0,6693.25,241.97,Secondary,Single,House,0.00496,33.16712,3635.0,5316.0,2438.0,N,0.0,1.0,0.6137902,0.650556,0.46686402,0.0,3.0,Payroll,0.0,N,1.0,euros,8.0,357.97,0.0,1760.25,5562.0,0.0,17595.2,6443.01,0.0,20864.95,0.10005116,0.0,1.0,7.0,0.0,0.0,5.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100905B,0.0,PRODUCT 2,F,3024.0,2160.0,108.0,Secondary,Single,House,0.018209,36.4137,143.0,4624.0,1502.0,N,0.0,1.0,0.58488953,0.5708485,0.38079968,475.0,4.0,Payroll,0.0,Y,16.0,euros,3.0,448.07,0.0,556.07,8100.0,0.0,10260.0,9211.97,0.0,11371.97,0.0,0.0,1.0,1.0,1.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100923E,0.0,PRODUCT 1,F,3240.0,3411.07,363.47,Secondary,Married,House,0.007114,33.78904,502.0,2571.0,3232.0,Y,1.0,4.0,0.5025213,0.2651072,0.51729655,911.0,3.0,Payroll,0.0,Y,3.0,euros,11.0,816.52,0.0,2417.22,8100.0,0.0,18600.35,9839.99,270.86,25294.73,0.21785234,0.0,0.0,10.0,1.0,0.0,2.0,ES1821485701u00XXX,2021-12-31,3012.01,5130.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,37.0,euros
ES182100961B,0.0,PRODUCT 1,M,972.0,4320.0,137.21,Secondary,Single,House,0.00702,32.942467,992.0,4951.0,3317.0,N,0.0,1.0,0.5025213,0.43833378,0.73381454,1900.0,1.0,Payroll,0.0,Y,25.0,euros,3.0,155.45,94.5,369.54,2430.0,607.5,4927.5,2430.0,605.83,4925.83,0.051777817,0.0,0.0,3.0,0.0,0.0,0.0,ES1821826953o00XXX,2021-12-31,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100995K,0.0,PRODUCT 1,F,1890.0,5400.0,394.52,Bachelor,Single,House,0.006296,54.410957,2303.0,2763.0,3377.0,Y,64.5,3.0,0.5025213,0.22518401,0.21396685,0.0,1.0,Payroll,0.0,N,1.0,euros,5.0,380.1,0.0,934.98,8100.0,540.0,13908.78,8933.98,540.0,14632.97,0.10426334,0.0,0.0,3.0,1.0,1.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101011X,0.0,PRODUCT 1,F,1350.0,10800.0,315.79,Secondary,Married,House,0.02461,53.060272,1943.0,13447.0,2904.0,N,0.0,2.0,0.5025213,0.6896821,0.29558265,1290.0,1.0,Payroll,0.0,Y,2.0,euros,3.0,82.27,0.0,82.27,790.4,174.85,1140.1,800.82,174.85,1150.52,0.09785376,0.0,0.0,1.0,2.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101027Y,0.0,PRODUCT 1,M,1620.0,6540.48,319.68,Secondary,Married,House,0.035792,49.334248,1403.0,10343.0,1435.0,Y,22.0,2.0,0.5025213,0.6668507,0.5108011,256.0,0.0,Payroll,0.0,Y,2.0,euros,2.0,73.43,0.0,73.43,513.0,0.0,513.0,410.4,0.0,410.4,0.21781819,0.0,0.0,1.0,1.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101045U,0.0,PRODUCT 2,F,810.0,2160.0,108.0,Secondary,Married,House,0.00733,43.638355,1920.0,7832.0,4562.0,Y,64.0,2.0,0.5025213,0.47578064,0.63470554,1093.0,3.0,Payroll,0.0,N,1.0,euros,6.0,343.15,0.0,383.77,2700.0,312.12,4329.13,2878.2,312.12,4439.34,0.24719019,0.0,0.0,2.0,4.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101054Y,0.0,PRODUCT 1,F,1350.0,5454.0,212.87,Secondary,Married,House,0.035792,50.553425,11674.0,5664.0,1975.0,N,0.0,2.0,0.5025213,0.62818956,0.4614824,1211.0,3.0,Payroll,0.0,Y,12.0,euros,1.0,159.6,159.6,159.6,2754.0,2754.0,2754.0,3052.08,3052.08,3052.08,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ES1822134122i00XXX,2021-12-31,0.0,540.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,71.0,euros
ES182101063F,1.0,PRODUCT 1,M,2430.0,9062.28,464.24,Secondary,Married,House,0.006671,38.232876,165.0,8058.0,4244.0,Y,2.0,4.0,0.5025213,0.7168962,0.7738957,685.0,2.0,Payroll,0.0,N,41.0,euros,2.0,96.82,62.31,159.14,852.47,370.98,1223.45,852.47,460.46,1312.93,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101111Q,0.0,PRODUCT 1,F,2700.0,10258.76,525.37,Secondary,Married,Living with relative,0.0228,27.969864,3268.0,2388.0,154.0,Y,5.0,2.0,0.5025213,0.43276423,0.71215516,442.0,2.0,Payroll,1.0,Y,1.0,euros,12.0,271.4,0.0,1154.74,5724.0,0.0,16515.36,7537.37,0.0,21331.78,0.21781819,0.0,4.0,4.0,4.0,0.0,1.0,ES1821944493d00XXX,2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,euros
ES182101145T,0.0,PRODUCT 1,M,3780.0,10091.41,429.14,Secondary,Married,Small studio,0.003818,36.536987,2143.0,1047.0,1377.0,Y,19.0,4.0,0.5025213,0.5708485,0.6561584,16.0,2.0,Payroll,0.0,N,26.0,euros,6.0,440.21,0.0,1064.46,2700.0,0.0,6726.24,2878.2,0.0,7055.8,0.0,0.0,3.0,3.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101182D,0.0,PRODUCT 1,F,1620.0,2322.86,231.28,Secondary,Single,House,0.006629,30.150684,1787.0,5237.0,127.0,N,0.0,1.0,0.5025213,0.23000838,0.6986675,0.0,0.0,Payroll,0.0,Y,9.0,euros,2.0,197.92,89.72,287.64,1620.0,752.17,2372.17,1837.73,748.44,2586.17,0.099462636,0.0,0.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101188J,0.0,PRODUCT 2,F,1350.0,4050.0,202.5,Secondary,Married,House,0.010556,38.88493,1895.0,1743.0,5349.0,Y,9.0,2.0,0.7615211,0.33020067,0.8050197,1152.0,1.0,Payroll,0.0,Y,2.0,euros,6.0,408.02,114.47,1845.78,10800.0,561.06,26279.86,10800.0,561.06,26366.26,0.0,0.0,0.0,5.0,1.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
