CLIENT_ID,NON_COMPLIANT_CONTRACT,NAME_PRODUCT_TYPE,GENDER,TOTAL_INCOME,AMOUNT_PRODUCT,INSTALLMENT,EDUCATION,MARITAL_STATUS,HOME_SITUATION,REGION_SCORE,AGE_IN_YEARS,JOB_SENIORITY,HOME_SENIORITY,LAST_UPDATE,OWN_INSURANCE_CAR,CAR_AGE,FAMILY_SIZE,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,DAYS_LAST_INFO_CHANGE,NUMBER_OF_PRODUCTS,OCCUPATION,DIGITAL_CLIENT,HOME_OWNER,EMPLOYER_ORGANIZATION_TYPE,CURRENCY,NUM_PREVIOUS_LOAN_APP,LOAN_ANNUITY_PAYMENT_MAX,LOAN_ANNUITY_PAYMENT_MIN,LOAN_ANNUITY_PAYMENT_SUM,LOAN_APPLICATION_AMOUNT_MAX,LOAN_APPLICATION_AMOUNT_MIN,LOAN_APPLICATION_AMOUNT_SUM,LOAN_CREDIT_GRANTED_MAX,LOAN_CREDIT_GRANTED_MIN,LOAN_CREDIT_GRANTED_SUM,LOAN_VARIABLE_RATE_MAX,LOAN_VARIABLE_RATE_MIN,NUM_STATUS_ANNULLED,NUM_STATUS_AUTHORIZED,NUM_STATUS_DENIED,NUM_STATUS_NOT_USED,NUM_FLAG_INSURED,CONTRACT_ID,DATE,CREDICT_CARD_BALANCE,CREDIT_CARD_LIMIT,CREDIT_CARD_DRAWINGS_ATM,CREDIT_CARD_DRAWINGS,CREDIT_CARD_DRAWINGS_POS,CREDIT_CARD_DRAWINGS_OTHER,CREDIT_CARD_PAYMENT,NUMBER_DRAWINGS_ATM,NUMBER_DRAWINGS,NUMBER_INSTALMENTS,B_CURRENCY
ES182100375X,0.0,PRODUCT 1,M,2160.0,11307.6,366.34,Bachelor,Married,House,0.006305,59.046574,2672.0,13057.0,4188.0,N,0.0,2.0,0.5025213,0.29162392,0.37740424,0.0,0.0,Payroll,0.0,Y,66.0,euros,1.0,57.08,57.08,57.08,912.06,912.06,912.06,1104.68,1104.68,1104.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100392Z,0.0,PRODUCT 2,M,2160.0,2160.0,108.0,Secondary,Married,Living with relative,0.020246,33.767124,638.0,560.0,4029.0,Y,17.0,4.0,0.09768201,0.26265627,0.7295667,215.0,0.0,Payroll,0.0,N,1.0,euros,2.0,162.04,113.1,275.13,808.38,591.3,1399.68,867.78,622.51,1490.29,0.0,0.0,0.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100414J,0.0,PRODUCT 1,F,1350.0,6399.65,328.32,Secondary,Single,House,0.018634,33.863014,4048.0,5972.0,4193.0,N,0.0,1.0,0.5025213,0.55700773,0.6512602,2519.0,4.0,Payroll,0.0,Y,2.0,euros,8.0,75.47,0.0,218.8,648.0,0.0,1979.69,774.74,0.0,2649.78,0.10948257,0.0,2.0,5.0,0.0,1.0,1.0,ES1821026684y00XXX,2021-11-30,0.0,540.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,65.0,euros
ES182100428K,0.0,PRODUCT 1,F,1080.0,14699.88,431.35,Bachelor,Married,House,0.007305,54.78904,2082.0,393.0,3499.0,Y,18.0,2.0,0.85190547,0.56128764,0.53707,2334.0,1.0,Payroll,0.0,Y,2.0,euros,2.0,103.58,69.99,173.57,1579.96,369.2,1949.16,1579.93,348.73,1928.66,0.10430386,1.861153E-5,0.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100471T,0.0,PRODUCT 1,F,1350.0,8370.0,428.92,Secondary,Married,House,0.030755,41.50685,392.0,70.0,6223.0,Y,1.0,3.0,0.5025213,0.6274333,0.5108011,0.0,0.0,Payroll,0.0,Y,37.0,euros,1.0,175.29,175.29,175.29,2429.46,2429.46,2429.46,2429.46,2429.46,2429.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100473J,0.0,PRODUCT 1,M,4860.0,17798.78,620.24,Bachelor,Married,House,0.0105,44.50685,2015.0,3319.0,4513.0,Y,7.0,2.0,0.5172308,0.5998137,0.3740208,1139.0,3.0,Payroll,0.0,Y,1.0,euros,6.0,1053.36,39.96,4055.47,27000.0,976.32,108382.32,30207.6,870.53,120448.3,0.19953148,0.0,0.0,2.0,4.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100492W,0.0,PRODUCT 1,F,5400.0,8593.94,690.61,Bachelor,Single,House,0.006629,34.69041,892.0,6586.0,1849.0,N,0.0,4.0,0.6475615,0.6258166,0.3077367,554.0,5.0,Payroll,0.0,Y,38.0,euros,13.0,604.81,0.0,1888.95,5400.0,0.0,20942.06,5685.12,0.0,19439.24,0.15218419,0.0,5.0,3.0,5.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100534U,0.0,PRODUCT 1,F,1890.0,3078.0,173.39,Secondary,Married,House,0.028663,38.31781,4363.0,425.0,3512.0,N,0.0,2.0,0.49833438,0.5434522,0.37233368,377.0,6.0,Payroll,0.0,N,5.0,euros,13.0,821.62,0.0,1899.76,8154.0,0.0,16979.87,8433.83,0.0,17424.34,0.10481668,0.0,5.0,8.0,0.0,0.0,2.0,ES1822144801z00XXX,2021-11-30,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100641A,1.0,PRODUCT 1,M,1350.0,3056.4,243.0,Secondary,Married,Living with relative,0.028663,31.246574,459.0,11393.0,2704.0,N,0.0,2.0,0.5025213,0.071822554,0.5108011,499.0,0.0,Payroll,0.0,Y,23.0,euros,1.0,148.14,148.14,148.14,1689.66,1689.66,1689.66,1527.66,1527.66,1527.66,0.10441907,0.10441907,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100647J,0.0,PRODUCT 2,F,1188.0,2970.0,148.5,Bachelor,Married,House,0.025164,46.964382,1051.0,1203.0,672.0,N,0.0,2.0,0.5025213,0.62414575,0.47944897,733.0,7.0,Payroll,0.0,Y,4.0,euros,11.0,339.9,0.0,1025.89,5400.0,0.0,11909.7,7453.4,0.0,14407.09,0.0,0.0,5.0,6.0,0.0,0.0,3.0,ES1822629628m00XXX,2021-12-31,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100722K,0.0,PRODUCT 1,M,6480.0,6540.48,319.68,Secondary,Married,House,0.028663,44.367123,1321.0,8752.0,4617.0,Y,0.0,2.0,0.6471397,0.68105316,0.52809274,2580.0,1.0,Payroll,1.0,Y,28.0,euros,5.0,81.0,57.23,357.0,727.38,0.0,1965.28,1890.0,508.73,5258.74,0.20435128,0.0,0.0,3.0,2.0,0.0,1.0,ES1822241207c00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,9.67,0.0,0.0,7.0,euros
ES182100733L,0.0,PRODUCT 1,F,1890.0,5400.0,251.75,Incomplete University,Married,House,0.006233,39.31781,4551.0,3591.0,4241.0,N,0.0,2.0,0.097044215,0.6735448,0.3264752,188.0,0.0,Payroll,0.0,N,54.0,euros,1.0,131.09,131.09,131.09,918.0,918.0,918.0,648.0,648.0,648.0,0.32032084,0.32032084,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100741I,0.0,PRODUCT 1,M,1080.0,3412.8,229.61,Secondary,Single,Living with relative,0.00712,23.794521,382.0,7099.0,1379.0,Y,16.0,1.0,0.5025213,0.18478894,0.13680053,426.0,2.0,Payroll,0.0,Y,1.0,euros,7.0,47.47,0.0,138.56,540.0,0.0,1650.78,540.0,0.0,1650.78,0.0,0.0,3.0,3.0,1.0,0.0,0.0,ES1821578014y00XXX,2021-12-31,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100781N,0.0,PRODUCT 1,M,4860.0,15931.78,513.92,Bachelor,Married,House,0.031329,55.353424,2402.0,9586.0,3005.0,Y,1.0,2.0,0.5025213,0.7222881,0.12689753,134.0,3.0,Payroll,0.0,Y,2.0,euros,4.0,270.79,0.0,422.81,2041.2,0.0,3661.15,1966.41,0.0,3700.4,0.10241979,0.0,1.0,2.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100811H,0.0,PRODUCT 1,M,2160.0,19795.75,523.75,Bachelor,Married,House,0.022625,55.39726,296.0,6628.0,3643.0,N,0.0,2.0,0.7599169,0.7968657,0.5118918,5.0,0.0,Payroll,0.0,N,1.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100844J,0.0,PRODUCT 1,M,2160.0,11307.6,416.99,Secondary,Single,House,0.032561,31.219177,2834.0,5534.0,3595.0,N,0.0,3.0,0.5025213,0.68772715,0.34252888,401.0,1.0,Payroll,0.0,Y,50.0,euros,1.0,52.53,52.53,52.53,575.13,575.13,575.13,517.59,517.59,517.59,0.10896431,0.10896431,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100873M,0.0,PRODUCT 1,F,4320.0,12366.0,523.91,Bachelor,Single,House,0.059364,54.18082,1236.0,9513.0,3174.0,N,0.0,1.0,0.6892849,0.7478661,0.5108011,482.0,0.0,Payroll,0.0,Y,1.0,euros,3.0,177.16,27.0,329.99,2778.35,540.0,4977.5,2778.35,540.0,5119.85,0.0,0.0,0.0,3.0,0.0,0.0,0.0,ES1821062722e00XXX,2021-11-30,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100875H,0.0,PRODUCT 1,F,1512.0,3127.68,322.06,Secondary,Married,House,0.031329,28.227398,1062.0,2231.0,2294.0,N,0.0,3.0,0.5025213,0.6174021,0.6041126,565.0,1.0,Payroll,0.0,Y,,euros,1.0,149.77,149.77,149.77,1171.04,1171.04,1171.04,1274.08,1274.08,1274.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100925X,0.0,PRODUCT 1,F,1188.0,15460.2,452.03,Secondary,Married,House,0.015221,32.126026,1643.0,2172.0,4052.0,N,0.0,2.0,0.2623317,0.59840614,0.5108011,2099.0,1.0,Payroll,0.0,N,9.0,euros,4.0,281.05,83.32,676.3,1765.37,917.46,6001.45,1770.77,711.56,5584.95,0.29957938,0.0,0.0,4.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100981D,0.0,PRODUCT 1,F,810.0,3753.22,165.29,Secondary,Married,House,0.019689,58.947945,0.0,10609.0,4795.0,N,0.0,2.0,0.5025213,0.27766672,0.6956219,4.0,0.0,Pension,0.0,N,,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100996C,1.0,PRODUCT 1,F,1134.0,8100.0,313.85,Bachelor,Married,House,0.01885,32.745205,1087.0,2429.0,4622.0,N,0.0,3.0,0.7138503,0.50640875,0.13012855,1291.0,1.0,Payroll,0.0,N,3.0,euros,2.0,220.39,0.0,220.39,2700.0,0.0,2700.0,3234.6,0.0,3234.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100999J,0.0,PRODUCT 1,M,5400.0,25511.44,973.3,Bachelor,Single,Living with relative,0.059364,27.728767,1354.0,1393.0,2672.0,Y,2.0,1.0,0.3863325,0.68309695,0.5108011,4.0,0.0,Payroll,0.0,N,12.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101077I,0.0,PRODUCT 1,M,2430.0,8640.0,553.72,Bachelor,Married,House,0.026392,44.82192,1085.0,7029.0,2640.0,Y,3.0,2.0,0.5025213,0.56508565,0.5108011,505.0,0.0,Payroll,0.0,Y,1.0,euros,4.0,114.05,0.0,222.05,2160.0,0.0,3049.87,2160.0,0.0,3143.83,0.0,0.0,2.0,2.0,0.0,0.0,0.0,ES1821661133s00XXX,2021-12-31,1596.16,2160.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,6.0,euros
ES182101078X,0.0,PRODUCT 1,F,1080.0,2700.0,127.44,Secondary,Married,House,0.028663,37.452053,1179.0,1371.0,1224.0,N,0.0,3.0,0.5025213,0.439928,0.45789954,449.0,3.0,Payroll,0.0,N,1.0,euros,19.0,150.76,0.0,1171.04,2700.0,0.0,14889.2,2700.0,0.0,16100.53,0.13171566,0.0,0.0,6.0,10.0,3.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101137L,0.0,PRODUCT 1,M,1479.6,5970.24,309.1,Secondary,Single,House,0.010147,24.632877,405.0,3589.0,1666.0,N,0.0,1.0,0.5025213,0.7029106,0.5971924,310.0,3.0,Payroll,0.0,Y,1.0,euros,5.0,159.81,0.0,553.93,1641.49,0.0,6501.49,1726.92,0.0,6715.33,0.0,0.0,1.0,3.0,1.0,0.0,0.0,ES1822373920k00XXX,2021-12-31,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101162J,0.0,PRODUCT 1,F,1188.0,8955.25,380.97,Secondary,Married,House,0.011657,22.282192,1206.0,6778.0,818.0,N,0.0,3.0,0.4772215,0.60669595,0.5585066,1059.0,0.0,Payroll,0.0,Y,16.0,euros,5.0,162.24,0.0,296.46,1078.92,755.95,4864.81,1078.92,716.26,4871.18,0.10397758,0.0,0.0,2.0,0.0,3.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101195W,0.0,PRODUCT 1,M,1080.0,1940.76,87.05,Secondary,Married,House,0.020246,57.235615,2666.0,720.0,4423.0,N,0.0,2.0,0.5025213,0.29352483,0.7032033,709.0,0.0,Payroll,0.0,Y,5.0,euros,1.0,78.69,78.69,78.69,791.1,791.1,791.1,787.16,787.16,787.16,0.099458806,0.099458806,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101202Z,0.0,PRODUCT 1,M,1890.0,5827.68,457.6,Secondary,Married,Rented apartment,0.006305,32.934246,557.0,243.0,531.0,Y,2.0,5.0,0.2633902,0.37927014,0.30314636,445.0,1.0,Payroll,0.0,N,2.0,euros,3.0,253.89,40.5,490.99,1506.06,810.0,3260.52,1325.81,810.0,3239.73,0.18426687,0.0,0.0,3.0,0.0,0.0,1.0,ES1821406836t00XXX,2021-11-30,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101215K,0.0,PRODUCT 1,M,4320.0,21089.59,581.53,Secondary,Married,House,0.018801,32.241096,897.0,820.0,3874.0,N,0.0,3.0,0.5025213,0.6013664,0.5108011,0.0,1.0,Payroll,0.0,Y,30.0,euros,4.0,483.96,66.37,856.47,9396.0,0.0,13176.0,10685.9,540.0,17713.94,0.0,0.0,0.0,4.0,0.0,0.0,2.0,ES1822035203a00XXX,2021-11-30,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101224Q,0.0,PRODUCT 1,F,2430.0,9383.04,301.21,Secondary,Single,House,0.031329,63.219177,0.0,5417.0,4577.0,N,0.0,1.0,0.8701986,0.6649923,0.6801388,699.0,4.0,Pension,0.0,Y,,euros,11.0,531.69,0.0,1807.29,6480.0,0.0,19526.4,6864.91,0.0,20791.67,0.0,0.0,6.0,3.0,2.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101276L,0.0,PRODUCT 1,F,1350.0,2700.0,213.3,Secondary,Single,House,0.018634,30.720549,548.0,3096.0,3124.0,N,0.0,2.0,0.5025213,0.31323966,0.10615563,117.0,7.0,Payroll,0.0,N,1.0,euros,24.0,316.95,0.0,3869.53,8100.0,0.0,91168.04,9489.96,0.0,101221.33,0.0,0.0,0.0,4.0,20.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101304Z,0.0,PRODUCT 1,F,1080.0,6317.89,228.47,Incomplete University,Married,House,0.00702,29.032877,423.0,989.0,1009.0,N,0.0,3.0,0.43187648,0.36058277,0.38079968,1818.0,0.0,Payroll,0.0,N,3.0,euros,3.0,117.89,82.26,310.86,1429.92,578.34,2945.97,1468.91,553.18,2992.3,0.10560649,0.095014974,0.0,3.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101364X,0.0,PRODUCT 1,M,2160.0,15460.2,453.6,Secondary,Married,House,0.007114,55.849316,0.0,755.0,2106.0,Y,5.0,2.0,0.5025213,0.26293588,0.6642483,629.0,0.0,Pension,0.0,Y,,euros,1.0,238.97,238.97,238.97,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101387E,0.0,PRODUCT 1,M,1080.0,5400.0,192.4,Secondary,Married,House,0.026392,49.70411,2228.0,10125.0,1694.0,Y,1.0,2.0,0.5025213,0.5720213,0.50468135,0.0,0.0,Payroll,0.0,Y,10.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101405H,0.0,PRODUCT 1,F,3240.0,3428.68,266.87,Bachelor,Married,Living with relative,0.016612,32.016438,2753.0,2432.0,3437.0,N,0.0,2.0,0.73256075,0.57547075,0.4974689,2216.0,2.0,Payroll,0.0,N,1.0,euros,7.0,431.49,26.08,1044.91,8100.0,260.82,13537.8,8100.0,234.74,13366.62,0.10890909,0.0,0.0,6.0,1.0,0.0,0.0,ES1822817643z00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,euros
ES182101476H,0.0,PRODUCT 1,M,1620.0,6101.95,295.11,Primary School,Married,House,0.008866,44.457535,2251.0,6186.0,4184.0,Y,6.0,5.0,0.34624925,0.31601232,0.37233368,1687.0,2.0,Payroll,0.0,N,1.0,euros,7.0,246.36,81.0,1058.05,3024.76,0.0,9757.21,3240.0,713.88,14624.71,0.14311312,0.0,0.0,4.0,3.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101477V,0.0,PRODUCT 1,F,2160.0,18081.79,599.13,Secondary,Married,House,0.019101,43.68219,183.0,8174.0,2294.0,Y,11.0,2.0,0.5025213,0.69920766,0.5108011,701.0,0.0,Payroll,0.0,Y,2.0,euros,12.0,1407.49,0.0,4587.83,14040.0,0.0,63336.55,14447.7,0.0,68215.66,0.0,0.0,4.0,4.0,4.0,0.0,2.0,ES1821896316y00XXX,2021-11-30,4341.54,4050.0,216.0,216.0,0.0,0.0,0.0,1.0,1.0,9.0,euros
ES182101498O,0.0,PRODUCT 1,M,2841.59,16200.0,447.07,Bachelor,Married,House,0.035792,32.046574,4180.0,6069.0,4309.0,N,0.0,4.0,0.5025213,0.74683386,0.4902575,2.0,0.0,Payroll,0.0,N,7.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
