CLIENT_ID,NON_COMPLIANT_CONTRACT,NAME_PRODUCT_TYPE,GENDER,TOTAL_INCOME,AMOUNT_PRODUCT,INSTALLMENT,EDUCATION,MARITAL_STATUS,HOME_SITUATION,REGION_SCORE,AGE_IN_YEARS,JOB_SENIORITY,HOME_SENIORITY,LAST_UPDATE,OWN_INSURANCE_CAR,CAR_AGE,FAMILY_SIZE,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,DAYS_LAST_INFO_CHANGE,NUMBER_OF_PRODUCTS,OCCUPATION,DIGITAL_CLIENT,HOME_OWNER,EMPLOYER_ORGANIZATION_TYPE,CURRENCY,NUM_PREVIOUS_LOAN_APP,LOAN_ANNUITY_PAYMENT_MAX,LOAN_ANNUITY_PAYMENT_MIN,LOAN_ANNUITY_PAYMENT_SUM,LOAN_APPLICATION_AMOUNT_MAX,LOAN_APPLICATION_AMOUNT_MIN,LOAN_APPLICATION_AMOUNT_SUM,LOAN_CREDIT_GRANTED_MAX,LOAN_CREDIT_GRANTED_MIN,LOAN_CREDIT_GRANTED_SUM,LOAN_VARIABLE_RATE_MAX,LOAN_VARIABLE_RATE_MIN,NUM_STATUS_ANNULLED,NUM_STATUS_AUTHORIZED,NUM_STATUS_DENIED,NUM_STATUS_NOT_USED,NUM_FLAG_INSURED,CONTRACT_ID,DATE,CREDICT_CARD_BALANCE,CREDIT_CARD_LIMIT,CREDIT_CARD_DRAWINGS_ATM,CREDIT_CARD_DRAWINGS,CREDIT_CARD_DRAWINGS_POS,CREDIT_CARD_DRAWINGS_OTHER,CREDIT_CARD_PAYMENT,NUMBER_DRAWINGS_ATM,NUMBER_DRAWINGS,NUMBER_INSTALMENTS,B_CURRENCY
ES182100161J,0.0,PRODUCT 1,F,1080.0,4447.55,167.67,Secondary,Married,House,0.00712,44.435616,2599.0,9329.0,4325.0,N,0.0,2.0,0.5025213,0.26531175,0.31703177,306.0,0.0,Payroll,0.0,Y,2.0,euros,1.0,151.32,151.32,151.32,791.1,791.1,791.1,832.9,832.9,832.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100202R,0.0,PRODUCT 1,F,810.0,1528.2,79.16,Secondary,Single,House,0.019101,62.99726,0.0,9705.0,4078.0,N,0.0,1.0,0.5025213,0.12190594,0.2692858,632.0,5.0,Pension,0.0,N,,euros,6.0,58.99,0.0,91.11,540.0,0.0,861.3,575.64,0.0,864.81,0.10890909,0.0,4.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100203M,0.0,PRODUCT 1,F,648.0,1439.1,133.16,Secondary,Single,House,0.010276,68.77808,0.0,4182.0,4210.0,N,0.0,1.0,0.5025213,0.6405141,0.54423475,2.0,0.0,Pension,0.0,N,,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100204P,0.0,PRODUCT 1,F,972.0,6389.93,368.39,Secondary,Married,House,0.009334,53.49315,0.0,5077.0,1589.0,N,0.0,3.0,0.5025213,0.17153512,0.5406544,7.0,0.0,Pension,0.0,Y,,euros,1.0,210.06,210.06,210.06,1738.42,1738.42,1738.42,1702.24,1702.24,1702.24,0.10093753,0.10093753,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100217F,0.0,PRODUCT 1,F,2160.0,3056.4,303.86,Secondary,Single,House,0.00496,37.315067,1403.0,5451.0,4225.0,N,0.0,1.0,0.52163285,0.39143595,0.42765737,252.0,1.0,Payroll,1.0,N,2.0,euros,6.0,330.96,0.0,606.42,5400.0,0.0,8248.01,8640.0,0.0,17362.89,0.20183647,0.0,1.0,5.0,0.0,0.0,1.0,ES1821824379s00XXX,2021-11-30,2397.99,8640.0,0.0,0.0,0.0,0.0,121.61,0.0,0.0,14.0,euros
ES182100238B,0.0,PRODUCT 1,M,1620.0,9383.04,601.78,Secondary,Married,House,0.035792,35.6,1330.0,2588.0,1202.0,Y,21.0,4.0,0.43728918,0.64563364,0.6545293,334.0,0.0,Payroll,0.0,Y,1.0,euros,6.0,154.03,28.1,546.43,1237.73,220.32,3936.38,1113.91,214.65,3551.2,0.21798217,0.100003414,0.0,6.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100255N,0.0,PRODUCT 1,M,3780.0,9894.53,633.91,Secondary,Single,House,0.04622,42.12877,4398.0,34.0,5046.0,Y,3.0,1.0,0.59370995,0.611886,0.42061096,567.0,1.0,Payroll,0.0,Y,1.0,euros,4.0,546.16,0.0,1327.93,4041.47,2402.46,12275.71,4041.47,1648.57,11103.53,0.49032527,0.0,0.0,2.0,2.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100374K,0.0,PRODUCT 1,F,1350.0,15707.57,508.25,Secondary,Married,House,0.003813,41.027397,7540.0,7657.0,4236.0,Y,17.0,4.0,0.5025213,0.48644185,0.54423475,644.0,2.0,Payroll,0.0,Y,31.0,euros,4.0,275.58,62.47,615.38,3240.0,483.84,6176.57,3959.5,471.15,7249.82,0.10183707,0.0,0.0,3.0,1.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100380K,0.0,PRODUCT 1,F,7560.0,10800.0,690.23,Bachelor,Married,House,0.059364,41.158905,1481.0,3.0,2483.0,N,0.0,2.0,0.5025213,0.5989368,0.5108011,0.0,0.0,Payroll,0.0,Y,1.0,euros,1.0,97.42,97.42,97.42,755.46,755.46,755.46,780.25,780.25,780.25,0.09614072,0.09614072,0.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100442L,0.0,PRODUCT 1,F,1782.0,9666.43,384.91,Secondary,Married,House,0.00496,51.27397,6991.0,8455.0,2255.0,N,0.0,2.0,0.7187541,0.7725711,0.5108011,1447.0,0.0,Payroll,0.0,N,4.0,euros,6.0,354.36,0.0,1131.05,5454.0,0.0,16592.53,6317.89,0.0,18696.58,0.0,0.0,1.0,5.0,0.0,0.0,2.0,ES1821314359x00XXX,2021-12-31,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100464D,0.0,PRODUCT 1,M,1350.0,4146.12,211.68,Secondary,Single,House,0.008625,26.917809,819.0,3990.0,2491.0,N,0.0,1.0,0.5025213,0.3611073,0.7675231,1542.0,1.0,Payroll,1.0,N,2.0,euros,8.0,327.35,0.0,1059.84,4969.57,0.0,13885.18,5131.57,0.0,16726.72,0.5670661,0.0,2.0,5.0,1.0,0.0,0.0,ES1821110439f00XXX,2021-12-31,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100480H,0.0,PRODUCT 1,M,5400.0,5685.12,603.23,Secondary,Single,House,0.04622,27.523287,1444.0,4798.0,1533.0,N,0.0,1.0,0.5025213,0.6642416,0.5108011,1350.0,0.0,Payroll,0.0,N,1.0,euros,1.0,212.93,212.93,212.93,1770.44,1770.44,1770.44,1751.11,1751.11,1751.11,0.10001202,0.10001202,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100526Z,0.0,PRODUCT 1,M,1728.0,1080.0,99.04,Secondary,Married,House,0.003122,36.238358,668.0,7304.0,4830.0,Y,27.0,3.0,0.5025213,0.46010202,0.5108011,278.0,0.0,Payroll,0.0,N,2.0,euros,7.0,326.32,27.0,1015.85,5400.0,540.0,14152.86,5400.0,540.0,14768.89,0.10890909,0.0,1.0,3.0,3.0,0.0,0.0,ES1821298506x00XXX,2021-12-31,0.0,108.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,5.0,euros
ES182100528C,0.0,PRODUCT 1,F,1080.0,8100.0,238.41,Secondary,Married,House,0.020246,40.02192,4624.0,514.0,6085.0,N,0.0,3.0,0.5025213,0.5277561,0.5726825,1218.0,4.0,Payroll,0.0,Y,4.0,euros,14.0,442.81,0.0,1149.69,13554.0,0.0,24433.22,15128.42,0.0,27354.78,0.049065277,0.0,7.0,7.0,0.0,0.0,2.0,ES1821789275x00XXX,2021-12-31,2033.86,2160.0,0.0,17.25,17.25,0.0,134.22,0.0,1.0,7.0,euros
ES182100567H,1.0,PRODUCT 2,M,1188.0,2160.0,108.0,Secondary,Married,House,0.028663,22.09041,261.0,738.0,735.0,Y,10.0,2.0,0.1293264,0.29166004,0.21762852,390.0,0.0,Payroll,0.0,Y,2.0,euros,3.0,137.41,0.0,137.41,1521.72,0.0,1521.72,1345.95,0.0,1345.95,0.20084803,0.0,2.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100587D,0.0,PRODUCT 1,F,1080.0,1405.94,140.62,Secondary,Single,House,0.01885,49.31233,750.0,5725.0,1553.0,Y,4.0,2.0,0.5025213,0.6211915,0.37233368,433.0,3.0,Payroll,0.0,Y,7.0,euros,2.0,199.59,108.0,307.59,2160.0,1620.0,3780.0,2160.0,1947.78,4107.78,0.0,0.0,0.0,2.0,0.0,0.0,1.0,ES1822288308l00XXX,2021-11-30,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100599E,0.0,PRODUCT 1,M,3780.0,10024.56,483.84,Secondary,Married,House,0.032561,44.156166,3820.0,8386.0,4028.0,N,0.0,2.0,0.5025213,0.68240535,0.05347809,671.0,1.0,Payroll,0.0,Y,12.0,euros,1.0,401.16,401.16,401.16,7560.0,7560.0,7560.0,8338.36,8338.36,8338.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100660J,0.0,PRODUCT 2,M,2808.0,3240.0,162.0,Secondary,Married,House,0.011657,40.38082,1854.0,6542.0,4700.0,N,0.0,4.0,0.6518445,0.79250944,0.42061096,338.0,6.0,Payroll,0.0,Y,2.0,euros,6.0,517.98,0.0,517.98,8100.0,0.0,8100.0,9276.12,0.0,9276.12,0.0,0.0,5.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100672Q,1.0,PRODUCT 1,M,1350.0,9703.8,314.6,Secondary,Married,House,0.006852,57.827396,0.0,8291.0,4540.0,N,0.0,2.0,0.5025213,0.22048071,0.5108011,377.0,0.0,Pension,0.0,Y,,euros,1.0,46.01,46.01,46.01,356.21,356.21,356.21,391.45,391.45,391.45,7.51149E-5,7.51149E-5,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100688K,0.0,PRODUCT 1,F,1620.0,2005.45,162.32,Secondary,Married,Living with relative,0.020713,35.89863,1270.0,542.0,1040.0,N,0.0,4.0,0.5025213,0.1072047,0.34905526,563.0,3.0,Payroll,0.0,Y,14.0,euros,4.0,162.0,0.0,354.71,3240.0,0.0,6413.04,3240.0,0.0,6741.04,0.0,0.0,0.0,2.0,2.0,0.0,0.0,ES1822335082h00XXX,2021-12-31,2941.9,3240.0,0.0,146.15,146.15,0.0,151.2,0.0,11.0,4.0,euros
ES182100691Y,0.0,PRODUCT 2,M,2700.0,7020.0,351.0,Secondary,Married,House,0.00963,43.027397,1538.0,1629.0,4578.0,N,0.0,4.0,0.5025213,0.47803363,0.41709965,1829.0,7.0,Payroll,0.0,Y,1.0,euros,12.0,602.11,0.0,2643.78,16200.0,0.0,56619.22,16200.0,0.0,60974.21,0.09248551,0.0,3.0,8.0,1.0,0.0,4.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100708X,0.0,PRODUCT 1,F,1620.0,9703.8,358.07,Secondary,Single,House,0.0105,48.057533,2745.0,70.0,93.0,N,0.0,1.0,0.5025213,0.42057383,0.5108011,1613.0,0.0,Payroll,0.0,Y,4.0,euros,8.0,240.36,0.0,826.61,3240.0,269.95,9984.65,3757.37,283.28,10436.63,0.10430874,0.0,0.0,7.0,0.0,1.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100714I,1.0,PRODUCT 1,F,1188.0,6585.25,262.71,Secondary,Married,House,0.020713,59.77534,0.0,12710.0,511.0,N,0.0,2.0,0.5025213,0.48178878,0.83478415,366.0,0.0,Pension,0.0,Y,,euros,4.0,194.96,0.0,427.42,1134.0,0.0,3050.3,1208.84,0.0,3255.66,0.0,0.0,1.0,3.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100721E,0.0,PRODUCT 1,F,2592.0,10422.0,304.72,Secondary,Married,House,0.01452,53.71233,0.0,6693.0,3030.0,Y,3.0,3.0,0.72360116,0.54363126,0.5108011,175.0,0.0,Pension,0.0,Y,,euros,1.0,351.88,351.88,351.88,1824.55,1824.55,1824.55,1902.85,1902.85,1902.85,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100790A,0.0,PRODUCT 1,M,1890.0,4079.38,328.64,Secondary,Married,House,0.005144,25.657534,1172.0,1451.0,1969.0,Y,13.0,2.0,0.14819333,0.51476365,0.6006575,1450.0,7.0,Payroll,0.0,N,1.0,euros,6.0,413.08,0.0,1011.2,5400.0,0.0,10243.1,5898.96,0.0,11160.94,0.10014358,0.0,1.0,5.0,0.0,0.0,3.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100794U,0.0,PRODUCT 1,F,594.0,5175.36,220.81,Secondary,Single,House,0.031329,58.49589,0.0,11095.0,4795.0,N,0.0,1.0,0.5025213,0.19154279,0.7713616,0.0,1.0,Pension,0.0,Y,,euros,1.0,172.05,172.05,172.05,930.42,930.42,930.42,930.42,930.42,930.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100803T,0.0,PRODUCT 1,F,1620.0,8154.0,393.82,Bachelor,Married,House,0.026392,32.457535,1035.0,1561.0,773.0,N,0.0,2.0,0.5025213,0.53455764,0.2707074,1667.0,2.0,Payroll,0.0,Y,8.0,euros,7.0,301.56,29.41,685.53,3240.0,207.9,7040.14,3678.37,174.53,7335.9,0.20954522,0.0,0.0,7.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100809B,0.0,PRODUCT 1,F,1350.0,1151.28,122.42,Secondary,Married,House,0.010276,51.263012,1497.0,9492.0,2017.0,N,0.0,2.0,0.5025213,0.55694836,0.75440615,429.0,2.0,Payroll,0.0,Y,2.0,euros,3.0,106.16,0.0,197.34,988.2,0.0,1528.2,889.38,0.0,1447.2,0.10890909,0.0,2.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100812D,0.0,PRODUCT 1,F,3240.0,3297.35,339.44,Bachelor,Single,Public housing,0.059364,37.550686,1405.0,5867.0,5497.0,N,0.0,2.0,0.7656428,0.7540981,0.75440615,3318.0,4.0,Payroll,1.0,Y,18.0,euros,9.0,434.85,0.0,1468.51,5400.0,0.0,18900.0,6233.49,0.0,21494.32,0.0,0.0,4.0,4.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100813K,0.0,PRODUCT 1,F,1620.0,7631.55,262.39,Secondary,Single,Public housing,0.022625,41.28493,1302.0,6538.0,4116.0,N,0.0,1.0,0.5025213,0.63934004,0.6690567,0.0,1.0,Payroll,0.0,N,14.0,euros,9.0,229.5,40.33,840.61,4320.0,0.0,6716.74,5962.68,197.8,12792.11,0.44178602,0.0,0.0,8.0,1.0,0.0,1.0,ES1822010915w00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100840F,1.0,PRODUCT 1,M,1620.0,5400.0,365.31,Secondary,Married,House,0.04622,40.150684,239.0,4822.0,5181.0,Y,6.0,2.0,0.5025213,0.3781022,0.6512602,0.0,1.0,Payroll,0.0,Y,31.0,euros,1.0,87.13,87.13,87.13,494.64,494.64,494.64,434.11,434.11,434.11,0.17125866,0.17125866,0.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100856V,0.0,PRODUCT 1,F,1350.0,4378.75,230.8,Secondary,Single,House,0.019101,46.19726,4356.0,5452.0,405.0,N,0.0,1.0,0.55728215,0.7514202,0.5108011,2566.0,0.0,Payroll,0.0,Y,3.0,euros,9.0,85.33,0.0,408.39,1350.0,0.0,4987.44,1528.2,0.0,5753.11,0.0,0.0,3.0,3.0,3.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100956S,0.0,PRODUCT 1,F,1890.0,7051.48,395.28,Secondary,Married,House,0.00496,46.410957,1533.0,4470.0,481.0,N,0.0,2.0,0.5025213,0.5709074,0.5388627,1094.0,5.0,Payroll,0.0,Y,9.0,euros,7.0,395.38,52.69,1432.4,5562.0,241.87,16604.68,5892.37,223.78,20635.29,0.21223201,0.0,0.0,5.0,2.0,0.0,3.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100990S,0.0,PRODUCT 1,M,1890.0,10350.72,304.18,Secondary,Married,House,0.019689,39.4274,3952.0,1798.0,4868.0,N,0.0,4.0,0.5025213,0.27894485,0.391055,2201.0,2.0,Payroll,0.0,Y,4.0,euros,3.0,121.39,51.54,229.9,1360.26,437.4,2310.66,1195.94,423.9,2081.54,0.20183337,0.10890909,0.0,3.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101018Z,0.0,PRODUCT 1,M,2862.0,10008.58,332.32,Bachelor,Married,House,0.003813,44.112328,8506.0,5554.0,5557.0,Y,10.0,2.0,0.49298692,0.2776404,0.5814837,2308.0,5.0,Payroll,0.0,Y,7.0,euros,7.0,523.85,0.0,1234.63,12150.0,0.0,24422.47,13208.51,0.0,25411.81,0.10139842,0.0,1.0,6.0,0.0,0.0,4.0,ES1821469267j00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,20.73,0.0,0.0,24.0,euros
ES182101072U,0.0,PRODUCT 1,F,2160.0,11340.0,376.33,Bachelor,Single,House,0.026392,48.38356,6587.0,5582.0,1149.0,N,0.0,1.0,0.5025213,0.76876044,0.23791608,1860.0,0.0,Payroll,0.0,Y,6.0,euros,21.0,839.12,0.0,4182.12,11124.0,0.0,53106.98,11608.54,0.0,55696.9,0.18707885,0.0,4.0,12.0,5.0,0.0,5.0,ES1821719486b00XXX,2021-12-31,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101113X,0.0,PRODUCT 1,F,4806.0,13500.0,551.39,Bachelor,Single,House,0.031329,50.934246,9288.0,9090.0,2125.0,N,0.0,1.0,0.81909704,0.5790248,0.48485148,2024.0,0.0,Payroll,0.0,Y,25.0,euros,1.0,28.73,28.73,28.73,295.92,295.92,295.92,259.96,259.96,259.96,0.20257017,0.20257017,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101234F,0.0,PRODUCT 1,M,2160.0,5454.0,335.23,Secondary,Married,House,0.001417,39.142467,1215.0,507.0,4711.0,Y,11.0,3.0,0.5025213,0.34706002,0.5108011,959.0,2.0,Payroll,1.0,Y,2.0,euros,3.0,208.8,0.0,398.03,2754.0,0.0,4695.84,2977.56,0.0,5257.76,0.0,0.0,1.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101242L,0.0,PRODUCT 1,F,1350.0,3056.4,325.84,Secondary,Married,House,0.019101,44.53425,1433.0,1884.0,4654.0,Y,6.0,3.0,0.5025213,0.40594584,0.5108011,250.0,0.0,Payroll,0.0,Y,37.0,euros,1.0,124.14,124.14,124.14,1129.68,1129.68,1129.68,1129.68,1129.68,1129.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
