CLIENT_ID,NON_COMPLIANT_CONTRACT,NAME_PRODUCT_TYPE,GENDER,TOTAL_INCOME,AMOUNT_PRODUCT,INSTALLMENT,EDUCATION,MARITAL_STATUS,HOME_SITUATION,REGION_SCORE,AGE_IN_YEARS,JOB_SENIORITY,HOME_SENIORITY,LAST_UPDATE,OWN_INSURANCE_CAR,CAR_AGE,FAMILY_SIZE,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,DAYS_LAST_INFO_CHANGE,NUMBER_OF_PRODUCTS,OCCUPATION,DIGITAL_CLIENT,HOME_OWNER,EMPLOYER_ORGANIZATION_TYPE,CURRENCY,NUM_PREVIOUS_LOAN_APP,LOAN_ANNUITY_PAYMENT_MAX,LOAN_ANNUITY_PAYMENT_MIN,LOAN_ANNUITY_PAYMENT_SUM,LOAN_APPLICATION_AMOUNT_MAX,LOAN_APPLICATION_AMOUNT_MIN,LOAN_APPLICATION_AMOUNT_SUM,LOAN_CREDIT_GRANTED_MAX,LOAN_CREDIT_GRANTED_MIN,LOAN_CREDIT_GRANTED_SUM,LOAN_VARIABLE_RATE_MAX,LOAN_VARIABLE_RATE_MIN,NUM_STATUS_ANNULLED,NUM_STATUS_AUTHORIZED,NUM_STATUS_DENIED,NUM_STATUS_NOT_USED,NUM_FLAG_INSURED,CONTRACT_ID,DATE,CREDICT_CARD_BALANCE,CREDIT_CARD_LIMIT,CREDIT_CARD_DRAWINGS_ATM,CREDIT_CARD_DRAWINGS,CREDIT_CARD_DRAWINGS_POS,CREDIT_CARD_DRAWINGS_OTHER,CREDIT_CARD_PAYMENT,NUMBER_DRAWINGS_ATM,NUMBER_DRAWINGS,NUMBER_INSTALMENTS,B_CURRENCY
ES182100583S,0.0,PRODUCT 1,M,4320.0,4125.6,157.09,Secondary,Married,House,0.006008,45.10959,4406.0,2271.0,17.0,Y,23.0,3.0,0.5025213,0.46048772,0.7662337,718.0,3.0,Payroll,0.0,Y,22.0,euros,4.0,278.2,0.0,345.62,3015.2,0.0,3668.49,2713.66,0.0,3435.97,0.10891494,0.0,2.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100638P,0.0,PRODUCT 1,M,1620.0,2445.12,241.81,Secondary,Married,House,0.019101,36.89863,1401.0,4237.0,4237.0,Y,2.0,2.0,0.27580267,0.328679,0.6545293,588.0,3.0,Payroll,0.0,Y,2.0,euros,2.0,459.0,153.21,612.21,1444.18,0.0,1444.18,9180.0,1436.99,10616.99,0.099478185,0.0,0.0,2.0,0.0,0.0,0.0,ES1822651543e00XXX,2021-10-30,0.0,9180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100718B,0.0,PRODUCT 1,F,2808.0,4320.0,315.9,Bachelor,Married,House,0.04622,44.649315,7481.0,3500.0,4909.0,N,0.0,4.0,0.7589415,0.7007002,0.32965505,311.0,0.0,Payroll,0.0,Y,24.0,euros,1.0,74.26,74.26,74.26,447.07,447.07,447.07,447.07,447.07,447.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100731B,0.0,PRODUCT 2,F,1350.0,3240.0,162.0,Secondary,Married,House,0.035792,37.89041,1123.0,3446.0,5257.0,Y,14.0,3.0,0.49484515,0.7322717,0.6785677,886.0,2.0,Payroll,0.0,Y,5.0,euros,4.0,162.0,0.0,342.45,3240.0,0.0,4469.12,3240.0,0.0,4502.28,0.10920424,0.0,1.0,2.0,1.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182100861B,0.0,PRODUCT 1,M,3672.0,25021.44,869.72,Secondary,Married,House,0.035792,38.920547,5632.0,185.0,4669.0,N,0.0,2.0,0.32575756,0.63616234,0.34090644,931.0,4.0,Payroll,0.0,N,3.0,euros,5.0,503.12,0.0,807.84,5400.0,0.0,6112.26,6255.36,0.0,11040.95,0.3997544,0.0,2.0,3.0,0.0,0.0,0.0,ES1821282937l00XXX,2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,2.0,euros
ES182101006A,0.0,PRODUCT 2,F,2160.0,6480.0,324.0,Secondary,Single,House,0.025164,62.5726,0.0,9376.0,4008.0,N,0.0,1.0,0.5025213,0.4347891,0.6848277,3233.0,3.0,Pension,0.0,N,,euros,7.0,537.01,99.55,1779.37,13554.0,540.0,27864.0,14931.65,557.82,30325.1,0.0,0.0,0.0,5.0,2.0,0.0,3.0,ES1821395057v00XXX,2021-12-31,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,euros
ES182101109V,0.0,PRODUCT 1,M,1620.0,9383.04,452.95,Secondary,Married,House,0.004849,36.87945,3164.0,4989.0,3843.0,Y,13.0,2.0,0.5025213,0.2810035,0.5108011,549.0,0.0,Payroll,0.0,N,28.0,euros,2.0,392.18,0.0,392.18,2700.0,0.0,2700.0,3304.48,0.0,3304.48,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101129I,0.0,PRODUCT 1,F,2484.0,12083.04,449.33,Secondary,Single,House,0.059364,63.7863,0.0,13912.0,4822.0,Y,17.0,1.0,0.82018685,0.76036495,0.6496203,3064.0,2.0,Pension,0.0,Y,,euros,1.0,237.29,237.29,237.29,4050.0,4050.0,4050.0,4424.22,4424.22,4424.22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ES1821212838b00XXX,2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,euros
ES182101218J,0.0,PRODUCT 1,M,6264.0,8955.36,709.13,Bachelor,Married,House,0.059364,56.753426,504.0,11795.0,4027.0,Y,2.0,2.0,0.79314214,0.7672995,0.103449054,520.0,3.0,Payroll,0.0,Y,6.0,euros,8.0,540.0,0.0,1069.59,10800.0,0.0,17904.13,10800.0,0.0,17904.13,0.0,0.0,1.0,2.0,5.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101262I,0.0,PRODUCT 1,F,864.0,2322.0,131.22,Secondary,Married,House,0.020713,65.649315,0.0,6808.0,4147.0,N,0.0,2.0,0.8443476,0.6219168,0.8050197,173.0,2.0,Pension,0.0,Y,,euros,2.0,99.85,0.0,99.85,933.66,0.0,933.66,933.66,0.0,933.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101307K,0.0,PRODUCT 1,F,1620.0,6443.01,361.31,Bachelor,Married,House,0.006852,31.863014,712.0,367.0,3461.0,Y,13.0,3.0,0.35496548,0.09701157,0.5064842,2196.0,1.0,Payroll,0.0,Y,7.0,euros,4.0,103.23,0.0,210.19,1108.24,0.0,1529.44,1102.68,0.0,2516.56,0.26618376,0.0,1.0,3.0,0.0,0.0,1.0,ES1821258297v00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,33.0,euros
ES182101310Y,0.0,PRODUCT 1,F,2160.0,1251.07,132.89,Secondary,Married,House,0.011703,58.89863,0.0,9589.0,4384.0,N,0.0,2.0,0.7358125,0.6798406,0.6512602,0.0,2.0,Pension,0.0,N,,euros,5.0,333.52,0.0,606.18,8370.0,0.0,11109.1,8370.0,0.0,11109.1,0.0,0.0,2.0,3.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101347C,0.0,PRODUCT 1,F,1134.0,6750.0,287.55,Secondary,Married,House,0.02461,52.9863,0.0,1392.0,2886.0,N,0.0,2.0,0.5025213,0.6684471,0.73801965,3.0,2.0,Pension,0.0,Y,,euros,10.0,309.42,62.95,1488.53,4860.0,0.0,16200.0,5937.73,575.64,20998.33,0.0,0.0,0.0,8.0,2.0,0.0,7.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101375W,0.0,PRODUCT 1,F,2430.0,10258.81,370.06,Bachelor,Married,House,0.010006,42.553425,4039.0,4923.0,3979.0,N,0.0,2.0,0.45064074,0.72670513,0.5388627,413.0,2.0,Payroll,0.0,N,7.0,euros,2.0,542.47,198.1,740.57,16200.0,4169.56,20369.56,18552.24,3752.57,22304.81,0.10891756,0.0,1.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101463F,0.0,PRODUCT 1,M,2430.0,13590.88,450.74,Secondary,Married,House,0.016612,38.920547,5652.0,8351.0,4644.0,Y,14.0,3.0,0.25954625,0.6391938,0.8482443,390.0,2.0,Payroll,0.0,N,1.0,euros,3.0,183.62,166.24,517.85,1635.5,1339.09,4471.47,1775.84,1347.19,4779.27,0.10890909,0.0,0.0,3.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101506I,0.0,PRODUCT 1,M,1458.0,2139.48,242.95,Secondary,Single,House,0.019101,22.558905,946.0,8234.0,921.0,N,0.0,1.0,0.5025213,0.080633774,0.5108011,4.0,0.0,Payroll,0.0,Y,26.0,euros,1.0,94.01,94.01,94.01,928.42,928.42,928.42,1026.49,1026.49,1026.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101533O,0.0,PRODUCT 1,F,1890.0,12938.4,418.93,Secondary,Married,House,0.008474,43.59452,1290.0,464.0,4213.0,N,0.0,3.0,0.5025213,0.612784,0.6313545,2240.0,2.0,Payroll,0.0,Y,1.0,euros,8.0,614.91,0.0,2514.49,14850.0,0.0,46888.09,16143.73,0.0,48128.8,0.10213738,0.0,1.0,3.0,4.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101534Y,0.0,PRODUCT 1,F,1296.0,5175.36,219.24,Secondary,Single,House,0.00712,59.671234,1179.0,7233.0,4217.0,N,0.0,1.0,0.64443433,0.68630236,0.50107515,1738.0,2.0,Payroll,0.0,N,3.0,euros,4.0,108.0,0.0,220.67,539.69,0.0,1079.37,2160.0,0.0,3324.02,0.07775473,0.0,1.0,1.0,2.0,0.0,0.0,ES1822630156d00XXX,2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,euros
ES182101611Z,0.0,PRODUCT 1,F,621.0,2750.76,153.58,Secondary,Single,House,0.018209,60.22466,0.0,2117.0,4981.0,N,0.0,1.0,0.5025213,0.12652285,0.47045612,1882.0,3.0,Pension,0.0,N,,euros,6.0,282.81,58.17,785.5,2754.0,495.45,7541.75,2903.04,485.14,8037.52,0.10908362,0.0,0.0,6.0,0.0,0.0,3.0,ES1821472359b00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,13.0,euros
ES182101655T,0.0,PRODUCT 1,F,3240.0,13366.08,684.02,Bachelor,Married,House,0.035792,53.838356,2157.0,3422.0,3201.0,N,0.0,2.0,0.7931233,0.73279864,0.6127042,1442.0,6.0,Payroll,0.0,Y,1.0,euros,22.0,747.76,0.0,4070.14,16200.0,0.0,63212.02,17611.34,0.0,67771.62,0.053546924,0.0,8.0,4.0,10.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101661C,0.0,PRODUCT 1,F,918.0,7506.43,330.64,Bachelor,Married,Public housing,0.01885,38.60274,813.0,5554.0,6079.0,N,0.0,2.0,0.48801652,0.6918681,0.59197664,1318.0,4.0,Payroll,0.0,N,3.0,euros,6.0,306.19,0.0,641.96,5454.0,0.0,9715.52,5454.0,0.0,9604.71,0.16501378,0.0,2.0,4.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101671N,0.0,PRODUCT 1,M,1350.0,2846.45,262.6,Secondary,Married,Rented apartment,0.02461,22.353424,787.0,7423.0,623.0,N,0.0,3.0,0.4814947,0.634815,0.6722429,0.0,2.0,Payroll,0.0,N,1.0,euros,4.0,81.0,0.0,232.71,1620.0,0.0,3100.58,1620.0,0.0,3100.58,0.0,0.0,1.0,3.0,0.0,0.0,0.0,ES1821383342j00XXX,2021-12-31,0.0,162.0,0.0,0.0,0.0,0.0,31.07,0.0,0.0,4.0,euros
ES182101818X,0.0,PRODUCT 1,F,2862.0,13493.74,396.09,Bachelor,Married,House,0.035792,44.68219,1930.0,694.0,4619.0,Y,4.0,2.0,0.5491832,0.49798462,0.5108011,111.0,0.0,Payroll,0.0,Y,1.0,euros,17.0,723.41,0.0,5536.02,17280.0,0.0,109781.46,18716.99,0.0,131922.27,0.10096796,0.0,4.0,9.0,4.0,0.0,6.0,ES1822242504l00XXX,2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182101959S,0.0,PRODUCT 1,F,4536.0,15460.2,453.6,Secondary,Single,House,0.010276,55.049316,6266.0,5943.0,242.0,N,0.0,1.0,0.5025213,0.5998137,0.45969045,1151.0,0.0,Payroll,0.0,Y,7.0,euros,8.0,637.57,133.66,2372.22,13554.0,1431.0,40365.0,15128.42,1431.0,46960.67,0.0,0.0,0.0,7.0,1.0,0.0,4.0,ES1822063504o00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,euros
ES182101989M,0.0,PRODUCT 1,M,810.0,1782.0,115.45,Secondary,Married,House,0.031329,53.967125,0.0,7704.0,3238.0,N,0.0,2.0,0.5025213,0.037082627,0.34741822,2.0,4.0,Pension,0.0,Y,,euros,4.0,112.19,0.0,213.81,1620.0,0.0,2475.9,1833.84,0.0,2635.74,0.18616939,0.0,1.0,3.0,0.0,0.0,1.0,ES1821998666u00XXX,2021-12-31,241.82,1620.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,7.0,euros
ES182102036Z,0.0,PRODUCT 1,F,1620.0,12083.04,480.76,Secondary,Married,Public housing,0.006207,29.663013,2628.0,5564.0,35.0,N,0.0,2.0,0.5025213,0.51654416,0.5108011,0.0,2.0,Payroll,0.0,N,4.0,euros,3.0,75.44,0.0,129.2,620.46,0.0,941.71,620.46,0.0,998.14,0.04479398,0.0,1.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102155A,0.0,PRODUCT 1,F,1890.0,8748.0,346.9,Secondary,Married,Public housing,0.059364,47.28493,3627.0,505.0,802.0,N,0.0,2.0,0.60445654,0.7309362,0.5108011,2405.0,0.0,Payroll,0.0,N,1.0,euros,3.0,316.5,0.0,382.92,7020.0,0.0,7387.74,8131.97,0.0,8462.93,0.10890909,0.0,1.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102191E,0.0,PRODUCT 1,M,1620.0,9720.0,440.8,Secondary,Married,House,0.028663,34.9863,1637.0,6828.0,2538.0,Y,12.0,2.0,0.5025213,0.58142155,0.52449644,717.0,4.0,Payroll,0.0,N,2.0,euros,9.0,153.17,0.0,287.05,1890.0,0.0,3089.88,2264.22,0.0,3581.66,0.07942805,0.0,5.0,3.0,1.0,0.0,1.0,ES1821160261g00XXX,2021-11-30,1110.88,1620.0,0.0,0.0,0.0,0.0,129.6,0.0,0.0,5.0,euros
ES182102247Q,0.0,PRODUCT 2,F,1890.0,2160.0,108.0,Secondary,Single,Public housing,0.009334,25.465754,1059.0,4946.0,1916.0,N,0.0,1.0,0.5025213,0.56748635,0.31236538,83.0,0.0,Payroll,0.0,Y,2.0,euros,7.0,206.31,0.0,698.99,5400.0,0.0,12498.84,6825.6,0.0,15062.49,0.2179202,0.0,5.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102249C,0.0,PRODUCT 1,M,2160.0,3127.68,320.49,Secondary,Married,House,0.011703,27.843836,2424.0,6112.0,2273.0,N,0.0,2.0,0.5025213,0.64420646,0.12064103,747.0,1.0,Payroll,0.0,Y,1.0,euros,1.0,83.67,83.67,83.67,1619.41,1619.41,1619.41,1619.41,1619.41,1619.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102328S,0.0,PRODUCT 1,F,1134.0,2457.22,89.8,Secondary,Single,House,0.015221,58.315067,0.0,2982.0,4672.0,N,0.0,1.0,0.5025213,0.65116227,0.78988034,1009.0,0.0,Pension,0.0,Y,,euros,9.0,271.2,52.88,1037.44,6480.0,447.12,20751.12,7506.43,425.57,23466.73,0.122631565,0.0,0.0,9.0,0.0,0.0,5.0,ES1822467061c00XXX,2021-12-31,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102432O,0.0,PRODUCT 1,F,2160.0,8694.0,281.99,Secondary,Married,House,0.026392,30.41644,298.0,1489.0,1174.0,N,0.0,3.0,0.5025213,0.64541847,0.5108011,1379.0,0.0,Payroll,0.0,Y,2.0,euros,4.0,790.67,0.0,865.64,8100.0,0.0,8671.86,8100.0,0.0,8662.63,0.101385914,0.0,1.0,3.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102482L,0.0,PRODUCT 1,F,2160.0,18900.0,554.2,Secondary,Married,House,0.005084,42.873974,3953.0,3224.0,3915.0,N,0.0,3.0,0.5025213,0.6726113,0.5108011,1260.0,1.0,Payroll,0.0,Y,2.0,euros,3.0,513.35,131.05,806.65,8100.0,1355.18,11037.82,8933.98,1556.44,12073.05,0.0,0.0,0.0,3.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102583Y,0.0,PRODUCT 1,F,3240.0,14676.12,582.01,Incomplete University,Single,House,0.002506,43.567123,513.0,6582.0,4246.0,N,0.0,2.0,0.5155156,0.7214451,0.6754133,2065.0,1.0,Payroll,0.0,Y,2.0,euros,2.0,135.03,68.49,203.52,2035.8,593.46,2629.26,2035.8,563.22,2599.02,0.13693514,0.0,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102629V,0.0,PRODUCT 1,F,1350.0,11515.18,338.26,Secondary,Married,House,0.004849,57.761642,1355.0,2610.0,4143.0,N,0.0,2.0,0.5025213,0.54183495,0.31236538,1476.0,1.0,Payroll,0.0,N,6.0,euros,8.0,380.4,52.28,923.8,9936.0,0.0,14843.63,11234.43,551.61,18005.33,0.108925864,0.0,0.0,6.0,2.0,0.0,0.0,ES1822783770z00XXX,2021-12-31,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,euros
ES182102738Z,0.0,PRODUCT 1,F,1890.0,4621.97,175.77,Secondary,Single,House,0.020246,48.736988,2944.0,8116.0,1338.0,N,0.0,1.0,0.6751999,0.5458493,0.5108011,603.0,0.0,Payroll,1.0,Y,3.0,euros,4.0,47.0,0.0,132.81,1043.28,323.95,2976.1,1043.28,402.25,3054.4,0.0,0.0,0.0,2.0,2.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102774H,0.0,PRODUCT 1,F,1242.0,6533.89,192.56,Secondary,Single,House,0.022625,58.49315,0.0,12307.0,4115.0,N,0.0,1.0,0.5025213,0.20629816,0.59197664,1136.0,1.0,Pension,0.0,Y,,euros,4.0,263.52,38.71,507.12,4320.0,301.81,6651.28,4719.17,331.67,7037.17,0.104260795,0.0,0.0,4.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182102775W,0.0,PRODUCT 1,F,810.0,9720.0,285.77,Secondary,Married,House,0.01452,39.158905,7065.0,271.0,4428.0,N,0.0,4.0,0.4852407,0.17902924,0.18411615,898.0,0.0,Payroll,0.0,N,4.0,euros,3.0,128.86,48.25,293.03,1014.66,333.72,2066.58,913.19,321.46,1839.56,0.2089873,0.10890909,0.0,3.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
